Id,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,cardverificationcodesupplied,cvcresponsecode,accountcode,mail_id,ip_id,card_id,label
138768,GB,visadebit,492181.0,5695.0,GBP,GB,Ecommerce,True,1,UKAccount,email129650,ip17121,card73480,1
180349,GB,visadebit,475130.0,3027.0,GBP,GB,Ecommerce,True,1,UKAccount,email157207,ip214987,card87602,1
3852,SE,visadebit,453903.0,106250.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email162757,ip174030,card170115,1
171377,GB,visadebit,446291.0,3900.0,GBP,GB,Ecommerce,True,1,UKAccount,email149457,ip301690,card18737,1
159224,GB,visadebit,465942.0,3355.0,GBP,GB,Ecommerce,True,1,UKAccount,email229912,ip193496,card227478,1
173698,GB,mccredit,522948.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email134500,ip222915,card206996,1
126001,GB,mccredit,518791.0,6940.0,GBP,GB,Ecommerce,True,1,UKAccount,email144602,ip156345,card199204,1
229307,GB,mccredit,522948.0,10650.0,GBP,GB,Ecommerce,True,1,UKAccount,email142589,ip252054,card171599,1
169950,GB,visadebit,465946.0,8645.0,GBP,GB,Ecommerce,True,1,UKAccount,email148797,ip268481,card231096,1
218523,GB,visadebit,475714.0,10700.0,GBP,NO,Ecommerce,True,1,UKAccount,email137171,ip41723,card132163,1
134915,GB,visadebit,492181.0,2760.0,GBP,GB,Ecommerce,,1,UKAccount,email321259,ip336577,card211910,1
97002,GB,visadebit,492181.0,5975.0,GBP,GB,Ecommerce,True,1,UKAccount,email129889,ip278801,card226706,1
1532,MX,visaplatinum,410181.0,29940.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email243595,ip66508,card165649,1
208386,GB,visadebit,454742.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email154891,ip242560,card159887,1
29904,GB,visadebit,453978.0,6700.0,GBP,GB,ContAuth,False,0,UKAccount,email72371,ip259918,card240379,1
42265,GB,visadebit,498824.0,5075.0,GBP,GB,Ecommerce,True,1,UKAccount,email264397,ip250363,card193951,1
34064,AU,mccredit,532655.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email133778,ip28941,card221980,1
151910,GB,visa,489396.0,7954.0,GBP,GB,Ecommerce,True,1,UKAccount,email62624,ip72244,card126227,1
28953,GB,visadebit,465950.0,935.0,GBP,GB,Ecommerce,True,1,UKAccount,email158866,ip183871,card118614,1
21223,GB,visadebit,446291.0,5920.0,GBP,GB,Ecommerce,,1,UKAccount,email82618,ip323617,card125080,1
41178,GB,visaclassic,489394.0,12200.0,GBP,GB,Ecommerce,True,1,UKAccount,email35734,ip255294,card81229,1
159691,GB,visadebit,492181.0,1350.0,GBP,GB,Ecommerce,True,1,UKAccount,email42772,ip137052,card203873,1
214693,GB,visadebit,453979.0,6395.0,GBP,GB,Ecommerce,True,1,UKAccount,email294274,ip341428,card31381,1
609,GB,mccredit,542554.0,13080.0,GBP,GB,Ecommerce,True,1,UKAccount,email223195,ip313306,card228233,1
49431,GB,mcdebit,532916.0,23900.0,GBP,GB,ContAuth,False,0,UKAccount,email225926,ip73729,card28049,1
107799,GB,visaplatinum,492942.0,4320.0,GBP,GB,Ecommerce,True,1,UKAccount,email133421,ip238275,card100557,1
26952,GB,visadebit,476367.0,5395.0,GBP,GB,Ecommerce,True,1,UKAccount,email209275,ip332915,card54741,1
6127,MX,mccredit,528843.0,118900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email59470,ip84184,card90958,1
103267,GB,mccredit,552068.0,17900.0,GBP,GB,Ecommerce,True,1,UKAccount,email38615,ip126493,card139273,1
164209,AU,visadebit,443420.0,15000.0,AUD,AU,Ecommerce,True,0,APACAccount,email271566,ip35295,card59779,1
127940,AU,mccredit,535318.0,5000.0,AUD,AU,Ecommerce,True,0,APACAccount,email118294,ip1913,card182324,1
70205,GB,mccredit,519345.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email298440,ip277851,card167534,1
162511,SE,visadebit,453903.0,44900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email187936,ip230023,card89868,1
77486,GB,visadebit,465858.0,31960.0,GBP,GB,Ecommerce,True,1,UKAccount,email211070,ip74410,card91323,1
140670,GB,mccredit,540463.0,6145.0,GBP,GB,Ecommerce,,1,UKAccount,email304220,ip220568,card247855,1
168207,GB,visadebit,465859.0,7200.0,GBP,GB,Ecommerce,True,1,UKAccount,email9676,ip311780,card106385,1
226511,GB,visaplatinum,492910.0,11312.0,GBP,GB,Ecommerce,True,1,UKAccount,email228642,ip264479,card164683,1
20986,GB,visadebit,475129.0,2195.0,GBP,GB,Ecommerce,True,1,UKAccount,email234526,ip102187,card193720,1
139741,GB,visadebit,465923.0,7225.0,GBP,GB,Ecommerce,True,1,UKAccount,email273144,ip303010,card82037,1
59855,GB,mccredit,540222.0,5895.0,GBP,GB,Ecommerce,True,1,UKAccount,email312580,ip188920,card26430,1
223756,GB,mccredit,527669.0,7650.0,GBP,GB,Ecommerce,True,1,UKAccount,email45796,ip15336,card258954,1
186757,GB,visadebit,475714.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email7974,ip104910,card81495,1
216798,GB,mccredit,525303.0,1350.0,GBP,GB,Ecommerce,True,1,UKAccount,email215851,ip40343,card49020,1
159564,GB,visadebit,475116.0,5295.0,GBP,GB,Ecommerce,True,1,UKAccount,email338318,ip330962,card80579,1
142280,GB,visadebit,492181.0,2295.0,GBP,GB,Ecommerce,True,1,UKAccount,email221659,ip259844,card243471,1
212549,MX,mccredit,548234.0,159900.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email70404,ip78616,card31297,1
5139,GB,visadebit,475127.0,3800.0,GBP,GB,ContAuth,False,0,UKAccount,email204425,ip123608,card258738,1
74404,GB,visadebit,465858.0,1250.0,GBP,GB,Ecommerce,True,1,UKAccount,email124246,ip349885,card165317,1
207005,SE,mccredit,543560.0,160000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email122284,ip343164,card156137,1
162509,GB,visadebit,446291.0,2907.0,GBP,GB,Ecommerce,True,1,UKAccount,email132777,ip182488,card46463,1
107184,SE,mcdebit,554501.0,97900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email22158,ip351350,card242960,1
154584,GB,visadebit,454742.0,6345.0,GBP,GB,Ecommerce,True,1,UKAccount,email155981,ip209944,card81205,1
30657,GB,visadebit,475714.0,15000.0,GBP,GB,Ecommerce,True,1,UKAccount,email298885,ip187477,card82178,1
213694,GB,visadebit,456735.0,4145.0,GBP,GB,Ecommerce,True,1,UKAccount,email334634,ip199555,card52189,1
22729,GB,visagold,402396.0,1895.0,GBP,GB,Ecommerce,True,1,UKAccount,email193474,ip90695,card236866,1
200831,GB,mcdebit,532821.0,2250.0,GBP,GB,Ecommerce,True,1,UKAccount,email11567,ip322242,card52942,1
209657,GB,mccredit,552073.0,10600.0,GBP,GB,Ecommerce,True,1,UKAccount,email112026,ip270773,card52590,1
72884,GB,visadebit,475128.0,6700.0,GBP,GB,Ecommerce,True,1,UKAccount,email346988,ip44675,card270738,1
53977,GB,mccredit,552157.0,12500.0,GBP,GB,Ecommerce,True,1,UKAccount,email221130,ip39259,card157308,1
125608,GB,visadebit,453978.0,17895.0,GBP,GB,Ecommerce,True,1,UKAccount,email218266,ip240051,card176748,1
152420,GB,visadebit,454313.0,5500.0,GBP,GB,Ecommerce,True,1,UKAccount,email115276,ip255292,card106299,1
228767,GB,visadebit,476224.0,2595.0,GBP,GB,Ecommerce,True,1,UKAccount,email67912,ip164811,card109292,1
224642,GB,mccredit,528689.0,3345.0,GBP,GB,Ecommerce,True,1,UKAccount,email222007,ip265569,card100505,1
198518,GB,mccredit,540463.0,4000.0,GBP,GB,Ecommerce,True,1,UKAccount,email24817,ip339142,card108574,1
128248,GB,visadebit,475116.0,5920.0,GBP,GB,Ecommerce,True,1,UKAccount,email345515,ip102691,card240344,1
37018,GB,mccredit,540222.0,6095.0,GBP,GB,Ecommerce,True,1,UKAccount,email227465,ip140035,card161470,1
180971,GB,visadebit,492181.0,5395.0,GBP,GB,Ecommerce,True,1,UKAccount,email135148,ip168853,card26641,1
84264,GB,visadebit,465859.0,3450.0,GBP,GB,Ecommerce,True,1,UKAccount,email4556,ip90438,card111112,1
225248,GB,visadebit,465944.0,3195.0,GBP,GB,Ecommerce,True,1,UKAccount,email287858,ip292416,card117189,1
201960,GB,visadebit,476367.0,5245.0,GBP,GB,ContAuth,False,0,UKAccount,email236603,ip201271,card67792,1
175091,GB,mccredit,518791.0,7500.0,GBP,GB,Ecommerce,,1,UKAccount,email18002,ip178719,card17462,1
132415,GB,visadebit,475714.0,7895.0,GBP,GB,Ecommerce,True,1,UKAccount,email293789,ip316925,card121839,1
39246,SE,visadebit,453903.0,29900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email201427,ip229550,card254140,1
105822,GB,visadebit,492181.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email269466,ip72842,card125308,1
31086,GB,visadebit,446291.0,9910.0,GBP,GB,Ecommerce,True,1,UKAccount,email26917,ip13654,card254698,1
16100,US,mccredit,552313.0,15100.0,GBP,US,Ecommerce,True,1,UKAccount,email215850,ip163417,card118988,1
12800,NO,mccredit,526948.0,185000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email184773,ip179520,card19723,1
230875,GB,visadebit,475129.0,5323.0,GBP,GB,Ecommerce,True,1,UKAccount,email190115,ip137550,card137776,1
189656,GB,visadebit,498824.0,4407.0,GBP,GB,Ecommerce,True,1,UKAccount,email128923,ip311234,card266763,1
183975,GB,visadebit,475117.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email47020,ip192279,card239755,1
206259,GB,mccredit,529930.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email202216,ip191431,card190023,1
204671,AU,mccredit,521729.0,500.0,AUD,AU,Ecommerce,True,0,APACAccount,email173624,ip114375,card219576,1
139637,GB,visadebit,492181.0,6700.0,GBP,DE,Ecommerce,True,1,UKAccount,email188720,ip143186,card83774,1
124421,GB,mccredit,518652.0,10000.0,GBP,GB,Ecommerce,True,1,UKAccount,email169124,ip182520,card127070,1
56554,AU,mccredit,535318.0,21250.0,AUD,AU,Ecommerce,True,0,APACAccount,email279615,ip116973,card25441,1
18112,GB,visadebit,476367.0,3835.0,GBP,GB,Ecommerce,True,1,UKAccount,email100682,ip320628,card220415,1
101106,GB,visadebit,446223.0,7895.0,GBP,GB,Ecommerce,True,1,UKAccount,email320260,ip196851,card109027,1
94599,SE,visadebit,453903.0,39900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email175575,ip342902,card27011,1
92148,GB,visadebit,475116.0,4500.0,GBP,GB,Ecommerce,True,1,UKAccount,email152151,ip280040,card203270,1
170480,AU,visadebit,462239.0,600.0,AUD,AU,Ecommerce,True,0,APACAccount,email28145,ip146882,card134158,1
113766,SE,visadebit,453903.0,44900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email239393,ip227137,card97251,1
35870,GB,visadebit,446292.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email48696,ip293866,card3403,1
14566,GB,visadebit,465858.0,4400.0,GBP,GB,Ecommerce,True,1,UKAccount,email139206,ip122920,card243614,1
92814,GB,visadebit,465843.0,4195.0,GBP,GB,Ecommerce,True,1,UKAccount,email126779,ip297793,card227586,1
42230,GB,visadebit,446238.0,6500.0,GBP,GB,Ecommerce,True,1,UKAccount,email169991,ip324614,card261993,1
208001,GB,mccredit,541603.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email66982,ip309461,card118344,1
39581,GB,visadebit,446291.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email290027,ip222252,card264500,1
174176,GB,visadebit,475130.0,5700.0,GBP,GB,Ecommerce,True,1,UKAccount,email3630,ip35167,card80947,1
77577,SE,mccredit,552048.0,63900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email305947,ip201036,card237088,1
130274,GB,visadebit,465859.0,9432.0,GBP,GB,Ecommerce,True,1,UKAccount,email16556,ip283849,card102242,1
22766,GB,visadebit,465943.0,1250.0,GBP,GB,ContAuth,False,0,UKAccount,email110439,ip341969,card128972,1
148398,GB,visaclassic,412983.0,7395.0,GBP,GB,Ecommerce,True,1,UKAccount,email215520,ip262250,card141333,1
171581,AU,visadebit,462239.0,21000.0,AUD,AU,Ecommerce,True,0,APACAccount,email284438,ip114469,card165064,1
175209,GB,visadebit,454313.0,3545.0,GBP,GB,Ecommerce,True,1,UKAccount,email195729,ip139688,card151555,1
79708,GB,visadebit,476248.0,17225.0,GBP,GB,Ecommerce,True,1,UKAccount,email213218,ip345983,card22854,1
133138,GB,visadebit,456735.0,8395.0,GBP,GB,Ecommerce,True,1,UKAccount,email87283,ip136053,card127544,1
140787,GB,visadebit,446291.0,12070.0,GBP,GB,Ecommerce,True,1,UKAccount,email188023,ip207131,card125730,1
50342,GB,visadebit,465944.0,6320.0,GBP,GB,Ecommerce,True,1,UKAccount,email112784,ip296172,card135927,1
132616,GB,visadebit,465902.0,2700.0,GBP,GB,Ecommerce,,1,UKAccount,email292986,ip249628,card170105,1
196291,GB,visadebit,475141.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email310154,ip253910,card159560,1
6205,GB,visadebit,446291.0,2895.0,GBP,GB,Ecommerce,True,1,UKAccount,email10475,ip328910,card186915,1
40043,GB,visadebit,492181.0,6525.0,GBP,GB,Ecommerce,True,1,UKAccount,email34670,ip309502,card123033,1
190959,GB,visadebit,465859.0,2895.0,GBP,GB,Ecommerce,True,1,UKAccount,email241070,ip241817,card172455,1
226520,SE,visadebit,458125.0,26150.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email135672,ip56040,card12844,1
97996,GB,visadebit,465942.0,5595.0,GBP,GB,Ecommerce,True,1,UKAccount,email289400,ip292743,card258378,1
89320,AU,mccredit,521729.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email322935,ip38468,card192444,1
223791,GB,visadebit,446291.0,2880.0,GBP,GB,Ecommerce,,1,UKAccount,email24363,ip52428,card269023,1
67202,GB,mccredit,542011.0,2715.0,GBP,GB,Ecommerce,True,1,UKAccount,email64122,ip6829,card201050,1
58275,GB,visadebit,465859.0,4635.0,GBP,MY,Ecommerce,True,1,UKAccount,email344126,ip63432,card261337,1
185473,GB,visaclassic,477596.0,6500.0,GBP,GB,Ecommerce,True,1,UKAccount,email270976,ip267157,card3358,1
194307,GB,visadebit,475130.0,6635.0,GBP,GB,Ecommerce,True,1,UKAccount,email246403,ip187133,card223965,1
62680,AU,mccredit,516361.0,7850.0,AUD,AU,ContAuth,False,0,APACAccount,email240784,ip117034,card10536,1
19096,GB,visaclassic,492914.0,3400.0,GBP,GB,ContAuth,False,0,UKAccount,email258149,ip278582,card147511,1
201726,MX,visagold,425981.0,190550.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email75641,ip70000,card74940,1
102144,GB,visadebit,475128.0,3395.0,GBP,GB,Ecommerce,True,1,UKAccount,email195424,ip302154,card136605,1
51748,GB,mccredit,525303.0,15000.0,GBP,GB,Ecommerce,,1,UKAccount,email194443,ip220341,card187850,1
235299,GB,visaclassic,489394.0,2395.0,GBP,GB,Ecommerce,,1,UKAccount,email138774,ip219376,card162627,1
201772,GB,visaplatinum,492910.0,6030.0,GBP,GB,Ecommerce,True,1,UKAccount,email46722,ip323777,card99881,1
181068,GB,visadebit,465942.0,11050.0,GBP,GB,Ecommerce,True,1,UKAccount,email222059,ip234967,card128464,1
99171,SE,mccredit,520991.0,36400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email192243,ip174377,card238415,1
225540,GB,visadebit,446292.0,3595.0,GBP,GB,Ecommerce,True,1,UKAccount,email151859,ip308886,card209800,1
43413,GB,mccredit,546811.0,5295.0,GBP,GB,Ecommerce,True,1,UKAccount,email126463,ip319835,card62617,1
58673,GB,visadebit,453978.0,7895.0,GBP,GB,Ecommerce,,1,UKAccount,email5700,ip231114,card80804,1
104723,GB,visadebit,475116.0,2500.0,GBP,GB,Ecommerce,True,1,UKAccount,email294001,ip58504,card61262,1
133123,GB,visadebit,465942.0,7620.0,GBP,GB,Ecommerce,True,1,UKAccount,email90891,ip203230,card81951,1
7175,GB,visadebit,475714.0,6300.0,GBP,GB,Ecommerce,True,1,UKAccount,email269325,ip204147,card168507,1
153292,GB,visadebit,454313.0,3745.0,GBP,GB,ContAuth,False,0,UKAccount,email262729,ip238454,card220199,1
85497,GB,visadebit,475129.0,3200.0,GBP,GB,Ecommerce,True,1,UKAccount,email94943,ip123853,card29177,1
33614,SE,visadebit,453903.0,32900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email225294,ip231498,card2610,1
138228,GB,visadebit,475142.0,1700.0,GBP,GB,Ecommerce,True,1,UKAccount,email194044,ip255268,card129921,1
62147,SE,mcdebit,554501.0,90000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email304094,ip173590,card194981,1
234091,GB,mccredit,518652.0,995.0,GBP,GB,Ecommerce,True,1,UKAccount,email24645,ip269388,card143121,1
186620,AU,visaclassic,456471.0,13600.0,AUD,AU,Ecommerce,True,0,APACAccount,email71721,ip116944,card195883,1
212147,GB,visadebit,475127.0,3400.0,GBP,GB,Ecommerce,True,1,UKAccount,email176111,ip279880,card257226,1
36005,GB,visadebit,446281.0,4895.0,GBP,GB,Ecommerce,True,1,UKAccount,email339941,ip186607,card124070,1
111349,GB,visadebit,465922.0,6895.0,GBP,GB,Ecommerce,True,1,UKAccount,email125368,ip129346,card100362,1
147474,GB,visadebit,475144.0,24752.0,GBP,GB,Ecommerce,True,1,UKAccount,email60662,ip263993,card117599,1
131469,SE,mcdebit,554501.0,110000.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email34240,ip165555,card125117,1
67890,GB,visadebit,453978.0,7395.0,GBP,GB,Ecommerce,True,1,UKAccount,email341680,ip249532,card95141,1
131998,MX,mccredit,528843.0,153800.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email99575,ip82082,card179726,1
150766,AU,mccredit,521729.0,12850.0,AUD,AU,Ecommerce,True,0,APACAccount,email34093,ip35732,card132179,1
54264,GB,visadebit,453979.0,7395.0,GBP,GB,Ecommerce,True,1,UKAccount,email200082,ip310958,card98461,1
148820,GB,visadebit,475129.0,2395.0,GBP,GB,Ecommerce,True,1,UKAccount,email215103,ip246354,card58258,1
223981,SE,visadebit,453903.0,27400.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email4470,ip201221,card72231,1
123627,AU,visagold,455702.0,11100.0,AUD,AU,Ecommerce,True,0,APACAccount,email200294,ip115362,card112248,1
25956,VN,visadebit,422151.0,5200.0,GBP,GB,Ecommerce,True,1,UKAccount,email193285,ip232432,card131937,1
147066,GB,visadebit,476367.0,1800.0,GBP,GB,Ecommerce,True,1,UKAccount,email67086,ip315077,card176379,1
165360,GB,mccredit,527669.0,12787.0,GBP,GB,Ecommerce,True,1,UKAccount,email241892,ip281945,card198592,1
136408,GB,visadebit,475714.0,10540.0,GBP,GB,Ecommerce,True,1,UKAccount,email341796,ip236541,card46025,1
69266,AU,visaclassic,456462.0,20550.0,AUD,AU,Ecommerce,True,0,APACAccount,email8222,ip2416,card119748,1
3268,AU,visadebit,434968.0,4350.0,AUD,AU,Ecommerce,True,0,APACAccount,email308702,ip70,card75589,1
212787,GB,visadebit,476367.0,7095.0,GBP,GB,Ecommerce,True,1,UKAccount,email341575,ip273775,card129624,1
54124,GB,visaclassic,454365.0,6090.0,GBP,GB,Ecommerce,True,1,UKAccount,email95483,ip152657,card124030,1
90645,GB,visadebit,475117.0,4895.0,GBP,GB,Ecommerce,True,1,UKAccount,email155061,ip297555,card56102,1
62300,MX,visagold,425981.0,110415.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email94911,ip76828,card134629,1
202624,GB,mccredit,518791.0,5595.0,GBP,GB,Ecommerce,True,1,UKAccount,email334221,ip292095,card241301,1
5569,GB,visaclassic,454638.0,9395.0,GBP,GB,Ecommerce,True,1,UKAccount,email23314,ip350199,card216015,1
141096,GB,visadebit,475130.0,5695.0,GBP,GB,Ecommerce,True,1,UKAccount,email111546,ip295181,card187304,1
16007,NZ,visadebit,483561.0,12760.0,GBP,NZ,Ecommerce,True,1,UKAccount,email276482,ip21368,card210832,1
3485,GB,visadebit,475139.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email165331,ip308409,card44776,1
236368,GB,visadebit,476367.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email228167,ip92534,card215264,1
36676,GB,visaplatinum,412985.0,6595.0,GBP,GB,Ecommerce,True,1,UKAccount,email23248,ip246388,card13768,1
189341,GB,visadebit,492181.0,3500.0,GBP,GB,Ecommerce,True,1,UKAccount,email257742,ip260898,card123154,1
160919,GB,visadebit,446238.0,10500.0,GBP,GB,Ecommerce,True,1,UKAccount,email76490,ip337500,card103727,1
116849,GB,visadebit,446291.0,7395.0,GBP,GB,Ecommerce,True,1,UKAccount,email144081,ip181244,card261665,1
202777,MX,mccredit,547046.0,254575.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email104977,ip113072,card19957,1
89013,CN,visagold,469380.0,16000.0,AUD,AU,ContAuth,False,0,APACAccount,email32974,ip31523,card156252,1
119998,GB,mcdebit,557361.0,21150.0,GBP,GB,ContAuth,False,0,UKAccount,email192608,ip226043,card42520,1
120203,GB,visadebit,492181.0,3150.0,GBP,GB,Ecommerce,True,1,UKAccount,email274439,ip168507,card166246,1
133678,GB,visadebit,454742.0,2325.0,GBP,GB,Ecommerce,True,1,UKAccount,email7350,ip226279,card34469,1
156298,AU,visadebit,401795.0,16800.0,AUD,AU,Ecommerce,True,0,APACAccount,email166167,ip20626,card255518,1
97458,GB,visadebit,476358.0,2975.0,GBP,GB,Ecommerce,True,1,UKAccount,email158972,ip347419,card146622,1
235333,GB,mccredit,552157.0,4235.0,GBP,GB,Ecommerce,True,1,UKAccount,email48296,ip307121,card40733,1
72124,GB,visadebit,475714.0,5695.0,GBP,GB,Ecommerce,True,1,UKAccount,email248802,ip100734,card119314,1
231887,GB,visadebit,465942.0,2635.0,GBP,GB,Ecommerce,True,1,UKAccount,email22465,ip190390,card63657,1
113044,GB,visadebit,475129.0,18088.0,GBP,GB,Ecommerce,True,1,UKAccount,email208064,ip40299,card29415,1
192363,GB,visadebit,475130.0,17895.0,GBP,GB,Ecommerce,True,1,UKAccount,email38896,ip118381,card254659,1
164603,GB,mccredit,540440.0,6395.0,GBP,GB,Ecommerce,True,1,UKAccount,email22953,ip351420,card24580,1
87167,PL,visaclassic,445547.0,12700.0,GBP,GB,Ecommerce,True,1,UKAccount,email13311,ip270023,card258041,1
118192,GB,visadebit,492181.0,5840.0,GBP,GB,Ecommerce,True,1,UKAccount,email47829,ip290408,card263013,1
201449,GB,visadebit,492181.0,6000.0,GBP,GB,Ecommerce,True,1,UKAccount,email309071,ip72541,card229806,1
95506,GB,visadebit,465943.0,4950.0,GBP,GB,Ecommerce,True,1,UKAccount,email307131,ip161556,card112027,1
181646,GB,visadebit,484431.0,7000.0,GBP,GB,Ecommerce,True,1,UKAccount,email295710,ip163585,card133337,1
181541,MX,visadebit,415231.0,195330.0,MXN,MX,Ecommerce,True,0,MexicoAccount,email167247,ip66023,card13577,1
92104,AU,visadebit,462239.0,9850.0,AUD,AU,Ecommerce,True,0,APACAccount,email269516,ip4583,card126243,1
155528,GB,visadebit,453978.0,2325.0,GBP,GB,Ecommerce,,1,UKAccount,email313368,ip194873,card45377,1
8858,SE,visadebit,458109.0,39900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email250096,ip135830,card167975,1
143434,KR,visaplatinum,467006.0,3500.0,GBP,KR,ContAuth,False,0,UKAccount,email294448,ip63475,card78974,1
90235,GB,visaplatinum,492910.0,8290.0,GBP,GB,Ecommerce,True,1,UKAccount,email228453,ip328805,card93841,1
138212,SE,visadebit,453904.0,34650.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email19413,ip233822,card156612,1
221446,AU,visaplatinum,439242.0,550.0,AUD,AU,Ecommerce,True,0,APACAccount,email288776,ip115078,card33716,1
106198,ES,mccredit,535120.0,995.0,GBP,GB,Ecommerce,True,3,UKAccount,email43327,ip105478,card259365,1
16872,SE,visadebit,491889.0,103200.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email227843,ip165948,card22244,1
176495,SE,mccredit,541256.0,49900.0,SEK,SE,Ecommerce,True,1,SwedenAccount,email31203,ip227908,card46720,1
60328,NZ,visadebit,428418.0,12050.0,NZD,NZ,Ecommerce,True,0,APACAccount,email152956,ip30336,card37690,1
